GAME_DATE_EST,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,PTS_away,HOME_TEAM_WINS,date_numeric,pts_home_z,pts_away_z,date_z
2009-02-23,1610612752,1610612754,2008,123.0,119.0,1,733461,1.4721040198288027,1.3677144722926171,-0.7285772118340146
2009-02-23,1610612743,1610612738,2008,76.0,114.0,0,733461,-2.0668170444955667,0.9954654461335468,-0.7285772118340146
2009-02-23,1610612762,1610612737,2008,108.0,89.0,1,733461,0.3426611269593231,-0.8657796846618044,-0.7285772118340146
2009-02-23,1610612758,1610612740,2008,105.0,112.0,0,733461,0.11677254838542717,0.8465658356699187,-0.7285772118340146
2009-02-23,1610612746,1610612744,2008,118.0,105.0,1,733461,1.095623055538976,0.3254171990472204,-0.7285772118340146
2009-02-22,1610612754,1610612741,2008,98.0,91.0,1,733460,-0.41030080162032995,-0.7168800741981763,-0.7290692293878578
2009-02-22,1610612761,1610612752,2008,111.0,100.0,1,733460,0.568549705533219,-0.046831827111849855,-0.7290692293878578
2009-02-22,1610612756,1610612738,2008,108.0,128.0,0,733460,0.3426611269593231,2.0377627193789434,-0.7290692293878578
2009-02-22,1610612745,1610612766,2008,99.0,78.0,1,733460,-0.33500460876236465,-1.684727542211759,-0.7290692293878578
2009-02-22,1610612749,1610612743,2008,120.0,117.0,1,733460,1.2462154412549067,1.218814861828989,-0.7290692293878578
2009-02-22,1610612753,1610612748,2008,122.0,99.0,1,733460,1.3968078269708373,-0.1212816323436639,-0.7290692293878578
2009-02-22,1610612757,1610612746,2008,116.0,87.0,1,733460,0.9450306698230455,-1.0146792951254324,-0.7290692293878578
2009-02-22,1610612750,1610612747,2008,108.0,111.0,0,733460,0.3426611269593231,0.7721160304381047,-0.7290692293878578
2009-02-22,1610612739,1610612765,2008,99.0,78.0,1,733460,-0.33500460876236465,-1.684727542211759,-0.7290692293878578
2009-02-21,1610612748,1610612755,2008,97.0,91.0,1,733459,-0.4855969944782953,-0.7168800741981763,-0.729561246941701
2009-02-21,1610612764,1610612759,2008,67.0,98.0,0,733459,-2.7444827802172544,-0.19573143757547795,-0.729561246941701
2009-02-21,1610612742,1610612758,2008,116.0,95.0,1,733459,0.9450306698230455,-0.4190808532709201,-0.729561246941701
2009-02-21,1610612762,1610612740,2008,102.0,88.0,1,733459,-0.10911603018846874,-0.9402294898936184,-0.729561246941701
2009-02-21,1610612744,1610612760,2008,133.0,120.0,1,733459,2.2250659484084556,1.4421642775244312,-0.729561246941701
2009-02-20,1610612766,1610612753,2008,80.0,92.0,0,733458,-1.7656322730637055,-0.6424302689663622,-0.7300532644955441
2009-02-20,1610612752,1610612761,2008,127.0,97.0,1,733458,1.7732887912606639,-0.270181242807292,-0.7300532644955441
2009-02-20,1610612763,1610612758,2008,106.0,115.0,0,733458,0.19206874124339246,1.069915251365361,-0.7300532644955441
2009-02-20,1610612750,1610612754,2008,105.0,112.0,0,733458,0.11677254838542717,0.8465658356699187,-0.7300532644955441
2009-02-20,1610612751,1610612764,2008,96.0,107.0,0,733458,-0.5608931873362606,0.4743168095108485,-0.7300532644955441
2009-02-20,1610612745,1610612742,2008,93.0,86.0,1,733458,-0.7867817659101565,-1.0891291003572465,-0.7300532644955441
2009-02-20,1610612741,1610612743,2008,116.0,99.0,1,733458,0.9450306698230455,-0.1212816323436639,-0.7300532644955441
2009-02-20,1610612749,1610612739,2008,103.0,111.0,0,733458,-0.03381983733050344,0.7721160304381047,-0.7300532644955441
2009-02-20,1610612756,1610612760,2008,140.0,118.0,1,733458,2.752139298414213,1.293264667060803,-0.7300532644955441
2009-02-20,1610612757,1610612737,2008,108.0,98.0,1,733458,0.3426611269593231,-0.19573143757547795,-0.7300532644955441
2009-02-20,1610612747,1610612740,2008,115.0,111.0,1,733458,0.8697344769650802,0.7721160304381047,-0.7300532644955441
2009-02-19,1610612765,1610612759,2008,79.0,83.0,0,733457,-1.8409284659216707,-1.3124785160526886,-0.7305452820493873
2009-02-19,1610612762,1610612738,2008,90.0,85.0,1,733457,-1.0126703444840524,-1.1635789055890606,-0.7305452820493873
2009-02-18,1610612766,1610612754,2008,103.0,94.0,1,733456,-0.03381983733050344,-0.49353065850273414,-0.7310372996032305
2009-02-18,1610612761,1610612739,2008,76.0,93.0,0,733456,-2.0668170444955667,-0.5679804637345482,-0.7310372996032305
2009-02-18,1610612755,1610612743,2008,89.0,101.0,0,733456,-1.0879665373420178,0.027617978119964193,-0.7310372996032305
2009-02-18,1610612748,1610612750,2008,104.0,111.0,0,733456,0.041476355527461865,0.7721160304381047,-0.7310372996032305
2009-02-18,1610612749,1610612741,2008,104.0,113.0,0,733456,0.041476355527461865,0.9210156409017328,-0.7310372996032305
2009-02-18,1610612740,1610612753,2008,117.0,85.0,1,733456,1.020326862681011,-1.1635789055890606,-0.7310372996032305
2009-02-18,1610612742,1610612751,2008,113.0,98.0,1,733456,0.7191420912491496,-0.19573143757547795,-0.7310372996032305
2009-02-18,1610612757,1610612763,2008,94.0,90.0,1,733456,-0.7114855730521912,-0.7913298794299903,-0.7310372996032305
2009-02-18,1610612758,1610612737,2008,100.0,105.0,0,733456,-0.25970841590439936,0.3254171990472204,-0.7310372996032305
2009-02-18,1610612744,1610612747,2008,121.0,129.0,0,733456,1.321511634112872,2.1122125246107575,-0.7310372996032305
2009-02-18,1610612746,1610612756,2008,119.0,142.0,0,733456,1.1709192483969415,3.0800599926243404,-0.7310372996032305
2009-02-17,1610612754,1610612755,2008,100.0,91.0,1,733455,-0.25970841590439936,-0.7168800741981763,-0.7315293171570737
2009-02-17,1610612753,1610612766,2008,107.0,102.0,1,733455,0.26736493410135775,0.10206778335177824,-0.7315293171570737
2009-02-17,1610612764,1610612750,2008,111.0,103.0,1,733455,0.568549705533219,0.1765175885835923,-0.7315293171570737
2009-02-17,1610612765,1610612749,2008,86.0,92.0,0,733455,-1.3138551159159135,-0.6424302689663622,-0.7315293171570737
2009-02-17,1610612752,1610612759,2008,112.0,107.0,1,733455,0.6438458983911843,0.4743168095108485,-0.7315293171570737
2009-02-17,1610612760,1610612740,2008,98.0,100.0,0,733455,-0.41030080162032995,-0.046831827111849855,-0.7315293171570737
2009-02-17,1610612745,1610612751,2008,114.0,88.0,1,733455,0.7944382841071149,-0.9402294898936184,-0.7315293171570737
2009-02-17,1610612756,1610612746,2008,140.0,100.0,1,733455,2.752139298414213,-0.046831827111849855,-0.7315293171570737
2009-02-17,1610612762,1610612763,2008,117.0,99.0,1,733455,1.020326862681011,-0.1212816323436639,-0.7315293171570737
2009-02-17,1610612747,1610612737,2008,96.0,83.0,1,733455,-0.5608931873362606,-1.3124785160526886,-0.7315293171570737
2009-02-12,1610612741,1610612748,2008,93.0,95.0,0,733450,-0.7867817659101565,-0.4190808532709201,-0.7339894049262896
2009-02-12,1610612742,1610612738,2008,92.0,99.0,0,733450,-0.8620779587681218,-0.1212816323436639,-0.7339894049262896
2009-02-12,1610612744,1610612757,2008,105.0,98.0,1,733450,0.11677254838542717,-0.19573143757547795,-0.7339894049262896
2009-02-11,1610612766,1610612764,2008,101.0,89.0,1,733449,-0.18441222304643407,-0.8657796846618044,-0.7344814224801328
2009-02-11,1610612739,1610612756,2008,109.0,92.0,1,733449,0.4179573198172884,-0.6424302689663622,-0.7344814224801328
2009-02-11,1610612753,1610612743,2008,73.0,82.0,0,733449,-2.2927056230694625,-1.3869283212845027,-0.7344814224801328
2009-02-11,1610612755,1610612763,2008,91.0,87.0,1,733449,-0.9373741516260871,-1.0146792951254324,-0.7344814224801328
2009-02-11,1610612761,1610612759,2008,91.0,89.0,1,733449,-0.9373741516260871,-0.8657796846618044,-0.7344814224801328
2009-02-11,1610612765,1610612737,2008,95.0,99.0,0,733449,-0.6361893801942259,-0.1212816323436639,-0.7344814224801328
2009-02-11,1610612749,1610612754,2008,122.0,110.0,1,733449,1.3968078269708373,0.6976662252062906,-0.7344814224801328
2009-02-11,1610612740,1610612738,2008,77.0,89.0,0,733449,-1.9915208516376013,-0.8657796846618044,-0.7344814224801328
2009-02-11,1610612745,1610612758,2008,94.0,82.0,1,733449,-0.7114855730521912,-1.3869283212845027,-0.7344814224801328
2009-02-11,1610612762,1610612747,2008,113.0,109.0,1,733449,0.7191420912491496,0.6232164199744766,-0.7344814224801328
2009-02-11,1610612757,1610612760,2008,106.0,92.0,1,733449,0.19206874124339246,-0.6424302689663622,-0.7344814224801328
2009-02-11,1610612746,1610612752,2008,128.0,124.0,1,733449,1.8485849841186293,1.7399634984516874,-0.7344814224801328
2009-02-10,1610612737,1610612764,2008,111.0,90.0,1,733448,0.568549705533219,-0.7913298794299903,-0.734973440033976
2009-02-10,1610612754,1610612739,2008,96.0,95.0,1,733448,-0.5608931873362606,-0.4190808532709201,-0.734973440033976
2009-02-10,1610612748,1610612743,2008,82.0,99.0,0,733448,-1.615039887347775,-0.1212816323436639,-0.734973440033976
2009-02-10,1610612751,1610612759,2008,93.0,108.0,0,733448,-0.7867817659101565,0.5487666147426625,-0.734973440033976
2009-02-10,1610612750,1610612761,2008,102.0,110.0,0,733448,-0.10911603018846874,0.6976662252062906,-0.734973440033976
2009-02-10,1610612741,1610612765,2008,107.0,102.0,1,733448,0.26736493410135775,0.10206778335177824,-0.734973440033976
2009-02-10,1610612742,1610612758,2008,118.0,100.0,1,733448,1.095623055538976,-0.046831827111849855,-0.734973440033976
2009-02-10,1610612744,1610612752,2008,144.0,127.0,1,733448,3.053324069846074,1.9633129141471295,-0.734973440033976
2009-02-10,1610612747,1610612760,2008,105.0,98.0,1,733448,0.11677254838542717,-0.19573143757547795,-0.734973440033976
2009-02-09,1610612766,1610612746,2008,94.0,73.0,1,733447,-0.7114855730521912,-2.056976568370829,-0.7354654575878191
2009-02-09,1610612755,1610612756,2008,108.0,91.0,1,733447,0.3426611269593231,-0.7168800741981763,-0.7354654575878191
2009-02-09,1610612763,1610612740,2008,85.0,80.0,1,733447,-1.389151308773879,-1.535827931748131,-0.7354654575878191
2009-02-09,1610612749,1610612745,2008,124.0,112.0,1,733447,1.5474002126867679,0.8465658356699187,-0.7354654575878191
2009-02-08,1610612738,1610612759,2008,99.0,105.0,0,733446,-0.33500460876236465,0.3254171990472204,-0.7359574751416623
2009-02-08,1610612739,1610612747,2008,91.0,101.0,0,733446,-0.9373741516260871,0.027617978119964193,-0.7359574751416623
2009-02-08,1610612748,1610612766,2008,96.0,92.0,1,733446,-0.5608931873362606,-0.6424302689663622,-0.7359574751416623
2009-02-08,1610612753,1610612751,2008,101.0,84.0,1,733446,-0.18441222304643407,-1.2380287108208747,-0.7359574751416623
2009-02-08,1610612757,1610612752,2008,109.0,108.0,1,733446,0.4179573198172884,0.5487666147426625,-0.7359574751416623
2009-02-08,1610612764,1610612754,2008,119.0,117.0,1,733446,1.1709192483969415,1.218814861828989,-0.7359574751416623
2009-02-08,1610612740,1610612750,2008,101.0,97.0,1,733446,-0.18441222304643407,-0.270181242807292,-0.7359574751416623
2009-02-08,1610612760,1610612758,2008,116.0,113.0,1,733446,0.9450306698230455,0.9210156409017328,-0.7359574751416623
2009-02-08,1610612765,1610612756,2008,97.0,107.0,0,733446,-0.4855969944782953,0.4743168095108485,-0.7359574751416623
2009-02-08,1610612744,1610612762,2008,116.0,96.0,1,733446,0.9450306698230455,-0.34463104803910605,-0.7359574751416623
2009-02-07,1610612737,1610612746,2008,97.0,121.0,0,733445,-0.4855969944782953,1.516614082756245,-0.7364494926955055
2009-02-07,1610612755,1610612748,2008,94.0,84.0,1,733445,-0.7114855730521912,-1.2380287108208747,-0.7364494926955055
2009-02-07,1610612751,1610612743,2008,114.0,70.0,1,733445,0.7944382841071149,-2.2803259840662715,-0.7364494926955055
2009-02-07,1610612763,1610612761,2008,78.0,70.0,1,733445,-1.916224658779636,-2.2803259840662715,-0.7364494926955055
2009-02-07,1610612742,1610612741,2008,115.0,114.0,1,733445,0.8697344769650802,0.9954654461335468,-0.7364494926955055
2009-02-07,1610612745,1610612750,2008,107.0,90.0,1,733445,0.26736493410135775,-0.7913298794299903,-0.7364494926955055
2009-02-07,1610612749,1610612765,2008,121.0,126.0,0,733445,1.321511634112872,1.8888631089153154,-0.7364494926955055
2009-02-06,1610612766,1610612737,2008,97.0,102.0,0,733444,-0.4855969944782953,0.10206778335177824,-0.7369415102493487
2009-02-06,1610612754,1610612753,2008,107.0,102.0,1,733444,0.26736493410135775,0.10206778335177824,-0.7369415102493487
2009-02-06,1610612752,1610612738,2008,100.0,110.0,0,733444,-0.25970841590439936,0.6976662252062906,-0.7369415102493487
2009-02-06,1610612763,1610612746,2008,105.0,126.0,0,733444,0.11677254838542717,1.8888631089153154,-0.7369415102493487
2009-02-06,1610612740,1610612761,2008,101.0,92.0,1,733444,-0.18441222304643407,-0.6424302689663622,-0.7369415102493487
2009-02-06,1610612760,1610612757,2008,102.0,93.0,1,733444,-0.10911603018846874,-0.5679804637345482,-0.7369415102493487
2009-02-06,1610612764,1610612743,2008,103.0,124.0,0,733444,-0.03381983733050344,1.7399634984516874,-0.7369415102493487
2009-02-06,1610612758,1610612762,2008,107.0,111.0,0,733444,0.26736493410135775,0.7721160304381047,-0.7369415102493487
2009-02-06,1610612756,1610612744,2008,115.0,105.0,1,733444,0.8697344769650802,0.3254171990472204,-0.7369415102493487
2009-02-05,1610612755,1610612754,2008,99.0,94.0,1,733443,-0.33500460876236465,-0.49353065850273414,-0.7374335278031919
2009-02-05,1610612738,1610612747,2008,109.0,110.0,0,733443,0.4179573198172884,0.6976662252062906,-0.7374335278031919
2009-02-05,1610612762,1610612742,2008,115.0,87.0,1,733443,0.8697344769650802,-1.0146792951254324,-0.7374335278031919
2009-02-04,1610612753,1610612746,2008,125.0,96.0,1,733442,1.6226964055447333,-0.34463104803910605,-0.737925545357035
2009-02-04,1610612761,1610612747,2008,107.0,115.0,0,733442,0.26736493410135775,1.069915251365361,-0.737925545357035
2009-02-04,1610612764,1610612751,2008,88.0,115.0,0,733442,-1.163262730199983,1.069915251365361,-0.737925545357035
2009-02-04,1610612765,1610612748,2008,93.0,90.0,1,733442,-0.7867817659101565,-0.7913298794299903,-0.737925545357035
2009-02-04,1610612752,1610612739,2008,102.0,107.0,0,733442,-0.10911603018846874,0.4743168095108485,-0.737925545357035
2009-02-04,1610612763,1610612745,2008,104.0,93.0,1,733442,0.041476355527461865,-0.5679804637345482,-0.737925545357035
2009-02-04,1610612750,1610612737,2008,86.0,94.0,0,733442,-1.3138551159159135,-0.49353065850273414,-0.737925545357035
2009-02-04,1610612740,1610612741,2008,93.0,107.0,0,733442,-0.7867817659101565,0.4743168095108485,-0.737925545357035
2009-02-04,1610612760,1610612743,2008,113.0,114.0,0,733442,0.7191420912491496,0.9954654461335468,-0.737925545357035
2009-02-04,1610612742,1610612757,2008,104.0,99.0,1,733442,0.041476355527461865,-0.1212816323436639,-0.737925545357035
2009-02-04,1610612744,1610612756,2008,124.0,112.0,1,733442,1.5474002126867679,0.8465658356699187,-0.737925545357035
2009-02-03,1610612739,1610612761,2008,101.0,83.0,1,733441,-0.18441222304643407,-1.3124785160526886,-0.7384175629108782
2009-02-03,1610612754,1610612750,2008,111.0,116.0,0,733441,0.568549705533219,1.144365056597175,-0.7384175629108782
2009-02-03,1610612755,1610612738,2008,99.0,100.0,0,733441,-0.33500460876236465,-0.046831827111849855,-0.7384175629108782
2009-02-03,1610612751,1610612749,2008,99.0,85.0,1,733441,-0.33500460876236465,-1.1635789055890606,-0.7384175629108782
2009-02-03,1610612745,1610612741,2008,107.0,100.0,1,733441,0.26736493410135775,-0.046831827111849855,-0.7384175629108782
2009-02-03,1610612743,1610612759,2008,104.0,96.0,1,733441,0.041476355527461865,-0.34463104803910605,-0.7384175629108782
2009-02-02,1610612753,1610612742,2008,95.0,105.0,0,733440,-0.6361893801942259,0.3254171990472204,-0.7389095804647214
2009-02-02,1610612764,1610612763,2008,97.0,113.0,0,733440,-0.4855969944782953,0.9210156409017328,-0.7389095804647214
2009-02-02,1610612748,1610612746,2008,119.0,95.0,1,733440,1.1709192483969415,-0.4190808532709201,-0.7389095804647214
2009-02-02,1610612752,1610612747,2008,117.0,126.0,0,733440,1.020326862681011,1.8888631089153154,-0.7389095804647214
2009-02-02,1610612740,1610612757,2008,89.0,97.0,0,733440,-1.0879665373420178,-0.270181242807292,-0.7389095804647214
2009-02-02,1610612756,1610612758,2008,129.0,81.0,1,733440,1.9238811769765944,-1.4613781265163168,-0.7389095804647214
2009-02-02,1610612762,1610612766,2008,105.0,86.0,1,733440,0.11677254838542717,-1.0891291003572465,-0.7389095804647214
2009-02-02,1610612744,1610612759,2008,105.0,110.0,0,733440,0.11677254838542717,0.6976662252062906,-0.7389095804647214
2009-02-01,1610612738,1610612750,2008,109.0,101.0,1,733439,0.4179573198172884,0.027617978119964193,-0.7394015980185646
2009-02-01,1610612761,1610612753,2008,90.0,113.0,0,733439,-1.0126703444840524,0.9210156409017328,-0.7394015980185646
2009-02-01,1610612765,1610612739,2008,80.0,90.0,0,733439,-1.7656322730637055,-0.7913298794299903,-0.7394015980185646
2009-02-01,1610612758,1610612760,2008,122.0,118.0,1,733439,1.3968078269708373,1.293264667060803,-0.7394015980185646
2009-01-31,1610612754,1610612752,2008,113.0,122.0,0,733438,0.7191420912491496,1.5910638879880592,-0.7398936155724078
2009-01-31,1610612755,1610612751,2008,83.0,85.0,0,733438,-1.5397436944898095,-1.1635789055890606,-0.7398936155724078
2009-01-31,1610612748,1610612742,2008,96.0,111.0,0,733438,-0.5608931873362606,0.7721160304381047,-0.7398936155724078
2009-01-31,1610612763,1610612747,2008,98.0,115.0,0,733438,-0.41030080162032995,1.069915251365361,-0.7398936155724078
2009-01-31,1610612764,1610612746,2008,106.0,94.0,1,733438,0.19206874124339246,-0.49353065850273414,-0.7398936155724078
2009-01-31,1610612745,1610612744,2008,110.0,93.0,1,733438,0.4932535126752537,-0.5679804637345482,-0.7398936155724078
2009-01-31,1610612749,1610612737,2008,110.0,107.0,1,733438,0.4932535126752537,0.4743168095108485,-0.7398936155724078
2009-01-31,1610612759,1610612740,2008,106.0,93.0,1,733438,0.19206874124339246,-0.5679804637345482,-0.7398936155724078
2009-01-31,1610612756,1610612741,2008,111.0,122.0,0,733438,0.568549705533219,1.5910638879880592,-0.7398936155724078
2009-01-31,1610612757,1610612762,2008,122.0,108.0,1,733438,1.3968078269708373,0.5487666147426625,-0.7398936155724078
2009-01-30,1610612765,1610612738,2008,78.0,86.0,0,733437,-1.916224658779636,-1.0891291003572465,-0.7403856331262509
2009-01-30,1610612754,1610612748,2008,114.0,103.0,1,733437,0.7944382841071149,0.1765175885835923,-0.7403856331262509
2009-01-30,1610612755,1610612764,2008,104.0,94.0,1,733437,0.041476355527461865,-0.49353065850273414,-0.7403856331262509
2009-01-30,1610612761,1610612749,2008,85.0,96.0,0,733437,-1.389151308773879,-0.34463104803910605,-0.7403856331262509
2009-01-30,1610612737,1610612751,2008,105.0,88.0,1,733437,0.11677254838542717,-0.9402294898936184,-0.7403856331262509
2009-01-30,1610612739,1610612746,2008,112.0,95.0,1,733437,0.6438458983911843,-0.4190808532709201,-0.7403856331262509
2009-01-30,1610612750,1610612747,2008,119.0,132.0,0,733437,1.1709192483969415,2.3355619403062,-0.7403856331262509
2009-01-30,1610612743,1610612766,2008,110.0,99.0,1,733437,0.4932535126752537,-0.1212816323436639,-0.7403856331262509
2009-01-30,1610612762,1610612760,2008,110.0,90.0,1,733437,0.4932535126752537,-0.7913298794299903,-0.7403856331262509
2009-01-30,1610612740,1610612744,2008,87.0,91.0,0,733437,-1.2385589230579483,-0.7168800741981763,-0.7403856331262509
2009-01-30,1610612758,1610612741,2008,88.0,109.0,0,733437,-1.163262730199983,0.6232164199744766,-0.7403856331262509
2009-01-29,1610612753,1610612739,2008,99.0,88.0,1,733436,-0.33500460876236465,-0.9402294898936184,-0.7408776506800941
2009-01-29,1610612756,1610612759,2008,104.0,114.0,0,733436,0.041476355527461865,0.9954654461335468,-0.7408776506800941
2009-01-28,1610612754,1610612749,2008,107.0,99.0,1,733435,0.26736493410135775,-0.1212816323436639,-0.7413696682339374
2009-01-28,1610612738,1610612758,2008,119.0,100.0,1,733435,1.1709192483969415,-0.046831827111849855,-0.7413696682339374
2009-01-28,1610612748,1610612764,2008,93.0,71.0,1,733435,-0.7867817659101565,-2.2058761788344574,-0.7413696682339374
2009-01-28,1610612751,1610612761,2008,106.0,107.0,0,733435,0.19206874124339246,0.4743168095108485,-0.7413696682339374
2009-01-28,1610612752,1610612737,2008,112.0,104.0,1,733435,0.6438458983911843,0.25096739381540634,-0.7413696682339374
2009-01-28,1610612750,1610612765,2008,89.0,98.0,0,733435,-1.0879665373420178,-0.19573143757547795,-0.7413696682339374
2009-01-28,1610612740,1610612743,2008,94.0,81.0,1,733435,-0.7114855730521912,-1.4613781265163168,-0.7413696682339374
2009-01-28,1610612760,1610612763,2008,114.0,102.0,1,733435,0.7944382841071149,0.10206778335177824,-0.7413696682339374
2009-01-28,1610612745,1610612755,2008,93.0,95.0,0,733435,-0.7867817659101565,-0.4190808532709201,-0.7413696682339374
2009-01-28,1610612742,1610612744,2008,117.0,93.0,1,733435,1.020326862681011,-0.5679804637345482,-0.7413696682339374
2009-01-28,1610612757,1610612766,2008,88.0,74.0,1,733435,-1.163262730199983,-1.982526763139015,-0.7413696682339374
2009-01-28,1610612746,1610612741,2008,75.0,95.0,0,733435,-2.142113237353532,-0.4190808532709201,-0.7413696682339374
2009-01-27,1610612739,1610612758,2008,117.0,110.0,1,733434,1.020326862681011,0.6976662252062906,-0.7418616857877806
2009-01-27,1610612753,1610612754,2008,135.0,111.0,1,733434,2.3756583341243864,0.7721160304381047,-0.7418616857877806
2009-01-27,1610612763,1610612743,2008,85.0,100.0,0,733434,-1.389151308773879,-0.046831827111849855,-0.7418616857877806
2009-01-27,1610612762,1610612759,2008,100.0,106.0,0,733434,-0.25970841590439936,0.39986700427903443,-0.7418616857877806
2009-01-27,1610612747,1610612766,2008,110.0,117.0,0,733434,0.4932535126752537,1.218814861828989,-0.7418616857877806
2009-01-26,1610612764,1610612756,2008,87.0,103.0,0,733433,-1.2385589230579483,0.1765175885835923,-0.7423537033416238
2009-01-26,1610612748,1610612737,2008,95.0,79.0,1,733433,-0.6361893801942259,-1.6102777369799448,-0.7423537033416238
2009-01-26,1610612752,1610612745,2008,104.0,98.0,1,733433,0.041476355527461865,-0.19573143757547795,-0.7423537033416238
2009-01-26,1610612749,1610612750,2008,83.0,90.0,0,733433,-1.5397436944898095,-0.7913298794299903,-0.7423537033416238
2009-01-26,1610612740,1610612755,2008,101.0,86.0,1,733433,-0.18441222304643407,-1.0891291003572465,-0.7423537033416238
2009-01-26,1610612760,1610612751,2008,94.0,85.0,1,733433,-0.7114855730521912,-1.1635789055890606,-0.7423537033416238
2009-01-26,1610612746,1610612757,2008,88.0,113.0,0,733433,-1.163262730199983,0.9210156409017328,-0.7423537033416238
2009-01-25,1610612738,1610612742,2008,124.0,100.0,1,733432,1.5474002126867679,-0.046831827111849855,-0.742845720895467
2009-01-25,1610612747,1610612759,2008,99.0,85.0,1,733432,-0.33500460876236465,-1.1635789055890606,-0.742845720895467
2009-01-25,1610612737,1610612756,2008,99.0,104.0,0,733432,-0.33500460876236465,0.25096739381540634,-0.742845720895467
2009-01-25,1610612761,1610612758,2008,113.0,97.0,1,733432,0.7191420912491496,-0.270181242807292,-0.742845720895467
2009-01-25,1610612765,1610612745,2008,105.0,108.0,0,733432,0.11677254838542717,0.5487666147426625,-0.742845720895467
2009-01-25,1610612754,1610612766,2008,98.0,93.0,1,733432,-0.41030080162032995,-0.5679804637345482,-0.742845720895467
2009-01-25,1610612750,1610612741,2008,109.0,108.0,1,733432,0.4179573198172884,0.5487666147426625,-0.742845720895467
2009-01-25,1610612743,1610612762,2008,117.0,97.0,1,733432,1.020326862681011,-0.270181242807292,-0.742845720895467
2009-01-25,1610612744,1610612746,2008,107.0,92.0,1,733432,0.26736493410135775,-0.6424302689663622,-0.742845720895467
2009-01-24,1610612755,1610612752,2008,116.0,110.0,1,733431,0.9450306698230455,0.6976662252062906,-0.7433377384493101
2009-01-24,1610612748,1610612753,2008,103.0,97.0,1,733431,-0.03381983733050344,-0.270181242807292,-0.7433377384493101
2009-01-24,1610612763,1610612751,2008,88.0,99.0,0,733431,-1.163262730199983,-0.1212816323436639,-0.7433377384493101
2009-01-24,1610612749,1610612758,2008,106.0,104.0,1,733431,0.19206874124339246,0.25096739381540634,-0.7433377384493101
2009-01-24,1610612762,1610612739,2008,97.0,102.0,0,733431,-0.4855969944782953,0.10206778335177824,-0.7433377384493101
2009-01-24,1610612757,1610612764,2008,100.0,87.0,1,733431,-0.25970841590439936,-1.0146792951254324,-0.7433377384493101
2009-01-23,1610612766,1610612756,2008,98.0,76.0,1,733430,-0.41030080162032995,-1.8336271526753871,-0.7438297560031533
2009-01-23,1610612765,1610612742,2008,91.0,112.0,0,733430,-0.9373741516260871,0.8465658356699187,-0.7438297560031533
2009-01-23,1610612754,1610612745,2008,107.0,102.0,1,733430,0.26736493410135775,0.10206778335177824,-0.7438297560031533
2009-01-23,1610612737,1610612749,2008,117.0,87.0,1,733430,1.020326862681011,-1.0146792951254324,-0.7438297560031533
2009-01-23,1610612752,1610612763,2008,108.0,88.0,1,733430,0.3426611269593231,-0.9402294898936184,-0.7438297560031533
2009-01-23,1610612750,1610612740,2008,116.0,108.0,1,733430,0.9450306698230455,0.5487666147426625,-0.7438297560031533
2009-01-23,1610612741,1610612761,2008,94.0,114.0,0,733430,-0.7114855730521912,0.9954654461335468,-0.7438297560031533
2009-01-23,1610612759,1610612751,2008,94.0,91.0,1,733430,-0.7114855730521912,-0.7168800741981763,-0.7438297560031533
2009-01-23,1610612744,1610612739,2008,105.0,106.0,0,733430,0.11677254838542717,0.39986700427903443,-0.7438297560031533
2009-01-23,1610612746,1610612760,2008,107.0,104.0,1,733430,0.26736493410135775,0.25096739381540634,-0.7438297560031533
2009-01-22,1610612753,1610612738,2008,80.0,90.0,0,733429,-1.7656322730637055,-0.7913298794299903,-0.7443217735569965
2009-01-22,1610612747,1610612764,2008,117.0,97.0,1,733429,1.020326862681011,-0.270181242807292,-0.7443217735569965
2009-01-21,1610612766,1610612763,2008,101.0,86.0,1,733428,-0.18441222304643407,-1.0891291003572465,-0.7448137911108397
2009-01-21,1610612765,1610612761,2008,95.0,76.0,1,733428,-0.6361893801942259,-1.8336271526753871,-0.7448137911108397
2009-01-21,1610612748,1610612738,2008,83.0,98.0,0,733428,-1.5397436944898095,-0.19573143757547795,-0.7448137911108397
2009-01-21,1610612752,1610612756,2008,114.0,109.0,1,733428,0.7944382841071149,0.6232164199744766,-0.7448137911108397
2009-01-21,1610612749,1610612742,2008,133.0,99.0,1,733428,2.2250659484084556,-0.1212816323436639,-0.7448137911108397
2009-01-21,1610612740,1610612751,2008,102.0,92.0,1,733428,-0.10911603018846874,-0.6424302689663622,-0.7448137911108397
2009-01-21,1610612745,1610612762,2008,108.0,99.0,1,733428,0.3426611269593231,-0.1212816323436639,-0.7448137911108397
2009-01-21,1610612757,1610612739,2008,98.0,104.0,0,733428,-0.41030080162032995,0.25096739381540634,-0.7448137911108397
2009-01-21,1610612758,1610612764,2008,107.0,110.0,0,733428,0.26736493410135775,0.6976662252062906,-0.7448137911108397
2009-01-21,1610612744,1610612760,2008,121.0,122.0,0,733428,1.321511634112872,1.5910638879880592,-0.7448137911108397
2009-01-21,1610612746,1610612747,2008,97.0,108.0,0,733428,-0.4855969944782953,0.5487666147426625,-0.7448137911108397
2009-01-20,1610612741,1610612737,2008,102.0,105.0,0,733427,-0.10911603018846874,0.3254171990472204,-0.7453058086646829
